assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCF_013758885.1,VT_AalbS3_pri_1.0,Anopheles albimanus,7167,2020-08-06,2020,,,,,,2025-01-26
GCF_943734665.1,idAnoAquaMG_Q_19,Anopheles aquasalis,42839,2022-06-24,2022,,,,,,2025-01-26
GCF_016920715.1,AaraD3,Anopheles arabiensis,7173,2021-03-10,2021,,,,,,2025-01-26
GCA_015501955.1,AatrE4,Anopheles atroparvus,41427,2020-11-23,2020,,,,,,2025-01-26
GCF_943735745.2,idAnoBellAS_SP24_06.2,Anopheles bellator,139047,2023-04-08,2023,,,,,,2025-01-26
GCF_943734685.1,AcolN3,Anopheles coluzzii,1518534,2022-06-24,2022,,,,,,2025-01-26
GCF_943734705.1,idAnoCousDA_361_x.2,Anopheles coustani,139045,2023-04-08,2023,,,,,,2025-01-26
GCF_943734635.1,idAnoCruzAS_RS32_06,Anopheles cruzii,68878,2022-06-24,2022,,,,,,2025-01-26
GCF_943734745.1,idAnoDarlMG_H_01,Anopheles darlingi,43151,2022-06-24,2022,,,,,,2025-01-26
GCF_943734845.2,idAnoFuneDA-416_04,Anopheles funestus,62324,2022-06-24,2022,,,,,,2025-01-26
GCA_016170035.1,AlikF1,Anopheles funestus-like sensu Spillings et al. (2009),2763070,2020-12-22,2020,,,,,,2025-01-26
GCF_943734735.2,idAnoGambNW_F1_1,Anopheles gambiae,7165,2022-09-09,2022,,,,,,2025-01-26
GCF_000005575.2,AgamP3,Anopheles gambiae str. PEST,180454,2006-10-16,2006,,,,,,2025-01-26
GCA_016170015.1,AlonF1,Anopheles longipalpis,412009,2020-12-22,2020,,,,,,2025-01-26
GCF_943734695.1,idAnoMacuDA_375_x,Anopheles maculipalpis,1496333,2022-06-24,2022,,,,,,2025-01-26
GCF_943734725.1,idAnoMarsDA_429_01,Anopheles marshallii,1521116,2022-06-24,2022,,,,,,2025-01-26
GCF_017562075.2,AmerM5.1,Anopheles merus,30066,2021-03-24,2021,,,,,,2025-01-26
GCF_943734755.1,idAnoMoucSN_F20_07,Anopheles moucheti,186751,2022-06-24,2022,,,,,,2025-01-26
GCF_943737925.1,idAnoNiliSN_F5_01,Anopheles nili,185578,2022-06-24,2022,,,,,,2025-01-26
GCA_964417245.1,idAnoOryz6.1,Anopheles oryzalimnetes,58237,2024-12-05,2024,,,,,,2025-01-26
GCA_016254315.1,AparF1,Anopheles parensis,162637,2020-12-22,2020,,,,,,2025-01-26
GCA_018908115.1,ArivF1,Anopheles rivulorum,70327,2021-06-17,2021,,,,,,2025-01-26
GCA_016171315.1,AspaF1,Anopheles sp. NFL-2015,1712672,2020-12-22,2020,,,,,,2025-01-26
GCF_013141755.1,UCI_ANSTEP_V1.0,Anopheles stephensi,30069,2020-06-09,2020,,,,,,2025-01-26
GCA_016170025.1,Avan.F1,Anopheles vaneedeni,62325,2020-12-22,2020,,,,,,2025-01-26
GCF_943734765.1,idAnoZiCoDA_A2_x.2,Anopheles ziemanni,345580,2023-04-08,2023,,,,,,2025-01-26
GCA_914767735.1,iyAnoNige1.1,Anoplius nigerrimus,1667466,2021-09-16,2021,,,,,,2025-01-26
GCF_027596085.1,Afim_UVic_2022,Anoplopoma fimbria,229290,2023-02-16,2023,,,,,,2025-01-26
GCA_945859665.1,ilAnoMund1.1,Anorthoa munda,988060,2022-09-13,2022,,,,,,2025-01-26
GCA_964211835.1,bAnsAns1.hap1.1,Anser anser,8843,2024-07-31,2024,,,,,,2025-01-26
GCA_964034855.1,bAnsBra1.1,Anser brachyrhynchus,132585,2024-04-27,2024,,,,,,2025-01-26
GCF_040182565.1,Taihu_goose_T2T_genome,Anser cygnoides,8845,2024-06-14,2024,,,,,,2025-01-26
GCA_025583725.1,ASM2558372v1,Anser indicus,8846,2022-10-06,2022,,,,,,2025-01-26
GCF_016432865.1,AdamAnt_v2,Antechinus flavipes,38775,2021-01-06,2021,,,,,,2025-01-26
GCA_963402885.1,ecAntBifi1.1,Antedon bifida,72669,2023-08-28,2023,,,,,,2025-01-26
GCA_964355755.1,ecAntMedi1.1,Antedon mediterranea,105859,2024-11-29,2024,,,,,,2025-01-26
GCA_013358685.1,fAntMac1.pri,Antennarius maculatus,882753,2020-06-18,2020,,,,,,2025-01-26
GCF_040054535.1,ASM4005453v1,Antennarius striatus,241820,2024-06-04,2024,,,,,,2025-01-26
GCA_036509395.1,ASM3650939v1,Antheraea yamamai,7121,2023-09-02,2023,,,,,,2025-01-26
GCA_964269795.2,fAntAnt1.2,Anthias anthias,327821,2024-11-09,2024,,,,,,2025-01-26
GCA_022405125.1,ASM2240512v1,Anthidium xuezhongi,2840466,2022-03-04,2022,,,,,,2025-01-26
GCA_905404175.1,ilAntCard3.1,Anthocharis cardamines,227532,2021-04-15,2021,,,,,,2025-01-26
GCA_964258815.1,icAntFasc1.hap1.1,Anthocomus fasciatus,346704,2024-09-01,2024,,,,,,2025-01-26
GCA_964249955.1,ihAntNemo1.1,Anthocoris nemoralis,191314,2024-08-31,2024,,,,,,2025-01-26
GCA_964263875.1,idAntGrac1.hap1.1,Anthomyza gracilis,500284,2024-09-15,2024,,,,,,2025-01-26
GCF_022605725.1,icAntGran1.3,Anthonomus grandis grandis,2921223,2022-08-03,2022,,,,,,2025-01-26
GCA_030068095.1,icAntGran3.1,Anthonomus grandis thurberiae,2921224,2023-06-05,2023,,,,,,2025-01-26
GCA_951804975.1,iyAntPlum1.1,Anthophora plumipes,478167,2023-06-02,2023,,,,,,2025-01-26
GCA_964304775.1,jaAntArte2.1,Anthopleura artemisia,160216,2024-11-07,2024,,,,,,2025-01-26
GCA_964019055.1,jaAntXant3.1,Anthopleura xanthogrammica,6112,2024-03-24,2024,,,,,,2025-01-26
GCA_963971155.1,idAntAnth1.1,Anthrax anthrax,2725500,2024-03-04,2024,,,,,,2025-01-26
GCA_947579855.1,ilAntDeri1.1,Anticlea derivata,934824,2022-12-18,2022,,,,,,2025-01-26
GCA_947359405.1,ilAntChix2.1,Antitype chi,988062,2022-12-03,2022,,,,,,2025-01-26
GCA_027563665.1,DD_ASM_mAP_20210503,Antrozous pallidus,9440,2023-01-09,2023,,,,,,2025-01-26
GCA_030068395.1,ASM3006839v1,Apalone spinifera,55534,2023-06-05,2023,,,,,,2025-01-26
GCA_951799955.1,ilApaAnce1.1,Apamea anceps,997526,2023-05-27,2023,,,,,,2025-01-26
GCA_949629185.1,ilApaCren1.1,Apamea crenata,753153,2023-03-16,2023,,,,,,2025-01-26
GCA_947507525.1,ilApaEpom1.1,Apamea epomidion,987880,2022-12-06,2022,,,,,,2025-01-26
GCA_911387795.2,ilApaMono1.2,Apamea monoglypha,875885,2022-02-13,2022,,,,,,2025-01-26
GCA_945859715.1,ilApaSord1.1,Apamea sordens,689061,2022-07-22,2022,,,,,,2025-01-26
GCA_964263905.1,ilApaSubl1.hap1.1,Apamea sublustris,987887,2024-09-15,2024,,,,,,2025-01-26
GCA_040893165.1,ASM4089316v1,Apareiodon sp. CBSF_female_01,3092293,2024-07-26,2024,,,,,,2025-01-26
GCA_934044485.1,ilApeSyri1.1,Apeira syringaria,934915,2022-03-27,2022,,,,,,2025-01-26
GCA_021346845.1,UniBe_ApeQuad_1.0,Apeltes quadracus,240154,2022-01-03,2022,,,,,,2025-01-26
GCA_964237545.1,ilAphPale1.hap1.1,Aphelia paleana,753154,2024-08-31,2024,,,,,,2025-01-26
GCA_020882685.1,ARS_Aatr_GLS1.0,Aphelinus atriplicis,2890793,2021-11-16,2021,,,,,,2025-01-26
GCA_020882725.1,ARS_Acer_aS1,Aphelinus certus,1041456,2021-11-17,2021,,,,,,2025-01-26
GCF_041296385.1,UR_Acoe_1.0,Aphelocoma coerulescens,39617,2024-08-16,2024,,,,,,2025-01-26
GCA_963966015.1,icAphObli1.1,Aphidecta obliterata,1501862,2024-02-11,2024,,,,,,2025-01-26
GCF_014905175.1,ASM1490517v1,Aphidius gifuensis,684658,2020-11-16,2020,,,,,,2025-01-26
GCA_030463065.1,ASM3046306v1,Aphidoletes aphidimyza,95972,2023-07-18,2023,,,,,,2025-01-26
GCA_046127445.1,ASM4612744v1,Aphis glycines,307491,2024-12-18,2024,,,,,,2025-01-26
GCF_020184175.1,ASM2018417v2,Aphis gossypii,80765,2021-09-30,2021,,,,,,2025-01-26
GCA_964211865.1,icAphFime1.1,Aphodius fimetarius,207148,2024-08-01,2024,,,,,,2025-01-26
GCA_963971325.1,icAphGran1.1,Aphodius granarius,207157,2024-03-04,2024,,,,,,2025-01-26
GCA_963966075.1,icAphStic4.1,Aphodius sticticus,207213,2024-02-12,2024,,,,,,2025-01-26
GCA_963281255.1,ohAphBeat7.1,Aphrocallistes beatrix,398365,2023-08-20,2023,,,,,,2025-01-26
GCA_963513935.1,ihAphAlni3.1,Aphrophora alni,295201,2023-09-28,2023,,,,,,2025-01-26
GCF_029169275.1,AcerK_1.0,Apis cerana,7461,2023-03-14,2023,,,,,,2025-01-26
GCA_011100585.1,ASM1110058v1,Apis cerana cerana,94128,2020-03-10,2020,,,,,,2025-01-26
GCF_003254395.2,Amel_HAv3.1,Apis mellifera,7460,2018-09-10,2018,,,,,,2025-01-26
GCA_013841245.2,ASM1384124v2,Apis mellifera carnica,88217,2021-08-31,2021,,,,,,2025-01-26
GCA_019321825.1,ASM1932182v1,Apis mellifera ligustica,7469,2021-07-22,2021,,,,,,2025-01-26
GCA_003314205.2,INRA_AMelMel_1.1,Apis mellifera mellifera,44477,2022-04-12,2022,,,,,,2025-01-26
GCA_918807975.1,kaAplTurb1.1,Aplidium turbinatum,2771288,2021-11-19,2021,,,,,,2025-01-26
GCA_921293045.1,ilAplEffo1.1,Aplocera efformata,934917,2021-12-05,2021,,,,,,2025-01-26
GCA_964260645.1,ilAplPrae1.hap1.1,Aplocera praeformata,934918,2024-09-05,2024,,,,,,2025-01-26
GCA_017639675.1,fAplTae1.pri,Aplochiton taeniatus,946358,2021-03-30,2021,,,,,,2025-01-26
GCA_949841015.1,odAplAero1.1,Aplysina aerophoba,289389,2023-06-27,2023,,,,,,2025-01-26
GCA_964659575.1,odAplCave1.1,Aplysina cavernicola,121477,2025-01-02,2025,,,,,,2025-01-26
GCA_964270515.1,odAplInsu1.1,Aplysina insularis,289402,2024-09-29,2024,,,,,,2025-01-26
GCA_947579745.1,ilApoHisp1.1,Apocheima hispidaria,722657,2022-12-18,2022,,,,,,2025-01-26
GCA_946406115.1,ilApoLima1.1,Apoda limacodes,287200,2022-09-12,2022,,,,,,2025-01-26
GCA_964023405.1,mApoAgr2.1,Apodemus agrarius,39030,2024-04-12,2024,,,,,,2025-01-26
GCF_947179515.1,mApoSyl1.1,Apodemus sylvaticus,10129,2022-10-28,2022,,,,,,2025-01-26
GCA_911728435.2,icApoCory1.2,Apoderus coryli,201766,2022-10-14,2022,,,,,,2025-01-26
GCA_964211915.2,fApoImb1.1,Apogon imberbis,357811,2024-11-15,2024,,,,,,2025-01-26
GCA_009739505.2,ASM973950v2,Apolygus lucorum,248454,2020-09-02,2020,,,,,,2025-01-26
GCA_947044815.1,ilApoBist1.1,Apomyelois bistriatella,1666458,2022-10-07,2022,,,,,,2025-01-26
GCA_912999735.1,ilApoCrat1.1,Aporia crataegi,129397,2021-08-18,2021,,,,,,2025-01-26
GCA_932294355.1,ilApoLuen1.1,Aporophyla lueneburgensis,1337163,2022-03-11,2022,,,,,,2025-01-26
GCA_947507805.1,ilApoNigr3.1,Aporophyla nigra,988065,2022-12-07,2022,,,,,,2025-01-26
GCA_037975245.1,ASM3797524v1,Apostichopus japonicus,307972,2024-04-05,2024,,,,,,2025-01-26
GCA_932273695.1,ilApoBetu1.1,Apotomis betuletana,1100915,2022-03-10,2022,,,,,,2025-01-26
GCA_947623375.1,ilApoCapr1.1,Apotomis capreana,989741,2022-12-19,2022,,,,,,2025-01-26
GCA_905147355.2,ilApoTurb1.2,Apotomis turbidana,1100916,2022-02-02,2022,,,,,,2025-01-26
GCA_949987775.1,ilAprTaen1.1,Aproaerema taeniolella,2566309,2023-05-03,2023,,,,,,2025-01-26
GCF_036417845.1,bAptMan1.hap1,Apteryx mantelli,2696672,2024-02-06,2024,,,,,,2025-01-26
GCF_020740795.1,bApuApu2.pri.cur,Apus apus,8895,2021-11-04,2021,,,,,,2025-01-26
GCA_042186555.1,ASM4218655v1,Aquarana catesbeiana,8400,2024-09-24,2024,,,,,,2025-01-26
GCA_035610365.1,HAU_Aqlei_1.0,Aquatica leii,1421715,2024-01-12,2024,,,,,,2025-01-26
GCF_900496995.4,bAquChr1.4,Aquila chrysaetos chrysaetos,223781,2021-03-26,2021,,,,,,2025-01-26
GCA_028858755.1,bAraAra1.hap1,Ara ararauna,9226,2023-02-24,2023,,,,,,2025-01-26
GCA_963662175.1,ihAraDepr1.1,Aradus depressus,1452771,2023-12-07,2023,,,,,,2025-01-26
GCA_964258735.1,ilAraLeva1.hap1.1,Araschnia levana,171575,2024-09-01,2024,,,,,,2025-01-26
GCA_963669155.1,alix_v2,Arbacia lixula,7640,2024-03-18,2024,,,,,,2025-01-26
GCA_964261245.2,xbArcNoae1.1,Arca noae,44597,2024-12-05,2024,,,,,,2025-01-26
GCA_023079485.1,ASM2307948v1,Archilochus colubris,190676,2022-04-22,2022,,,,,,2025-01-26
GCA_947859365.1,ilArcCraa1.1,Archips crataeganus,1857967,2023-01-06,2023,,,,,,2025-01-26
GCA_964237515.1,ilArcPodn1.1,Archips podanus,2655036,2024-08-31,2024,,,,,,2025-01-26
GCA_947563465.1,ilArcXylo1.1,Archips xylosteana,1100919,2022-12-13,2022,,,,,,2025-01-26
GCA_014843695.1,ASM1484369v1,Archivesica marissinica,2291877,2020-10-07,2020,,,,,,2025-01-26
GCF_007364275.1,fArcCen1,Archocentrus centrarchus,63155,2019-08-01,2019,,,,,,2025-01-26
GCA_964264495.1,ilArcCaja1.hap1.1,Arctia caja,289281,2024-09-18,2024,,,,,,2025-01-26
GCA_028646355.1,Arctocephalus_townsendi_HiC,Arctocephalus townsendi,161921,2023-02-16,2023,,,,,,2025-01-26
GCA_964260595.1,arcglaasm,Arctogadus glacialis,185735,2024-09-06,2024,,,,,,2025-01-26
GCA_963971305.1,xbArcSenh1.1,Arcuatula senhousia,1954227,2024-03-04,2024,,,,,,2025-01-26
GCA_964019135.1,wuAreMari1.1,Arenicola marina,6344,2024-03-25,2024,,,,,,2025-01-26
GCA_963969455.1,iyArgPaga1.1,Arge pagana,1384777,2024-02-27,2024,,,,,,2025-01-26
GCA_951799395.1,fArgSil1.1,Argentina silus,446415,2023-05-27,2023,,,,,,2025-01-26
GCF_947563725.1,qqArgBrue1.1,Argiope bruennichi,94029,2022-12-13,2022,,,,,,2025-01-26
GCF_041381155.1,Ai_NY,Argopecten irradians,31199,2024-08-21,2024,,,,,,2025-01-26
GCA_033884665.1,Smor.assembly.v1.0,Argynnis bischoffii washingtonia,2798589,2023-11-22,2023,,,,,,2025-01-26
GCA_964340695.1,ilArgPand1.hap1.1,Argynnis pandora,405018,2024-11-18,2024,,,,,,2025-01-26
GCA_964264515.1,ilArgPaph1.hap1.1,Argynnis paphia,171802,2024-09-18,2024,,,,,,2025-01-26
GCA_963942445.1,idArgLeuc1.1,Argyra leucocephala,377538,2024-02-09,2024,,,,,,2025-01-26
GCA_963457715.1,ilArgAlbi2.1,Argyresthia albistria,1492915,2023-09-20,2023,,,,,,2025-01-26
GCA_964341315.1,ilArgCupr1.hap1.1,Argyresthia cupressella,2979185,2024-11-27,2024,,,,,,2025-01-26
GCA_949825045.1,ilArgGoed1.1,Argyresthia goedartella,572725,2023-04-19,2023,,,,,,2025-01-26
GCA_040802145.1,ASM4080214v1,Argyrosomus japonicus,448029,2024-07-22,2024,,,,,,2025-01-26
GCA_946959425.1,aregius_2022,Argyrosomus regius,172269,2022-12-25,2022,,,,,,2025-01-26
GCA_046563155.1,ASM4656315v1,Arhopalus rusticus,256647,2025-01-08,2025,,,,,,2025-01-26
GCA_045514315.1,ASM4551431v1,Arhopalus unicolor,1191617,2024-12-02,2024,,,,,,2025-01-26
GCF_905147365.1,ilAriAges1.1,Aricia agestis,91739,2021-01-28,2021,,,,,,2025-01-26
GCA_937612035.1,ilAriArta2.1,Aricia artaxerxes,91738,2022-05-03,2022,,,,,,2025-01-26
GCA_964341205.1,ilAriCram1.hap1.1,Aricia cramera,282009,2024-11-22,2024,,,,,,2025-01-26
GCA_964338945.1,ilAriMorr1.hap1.1,Aricia morronensis,1107572,2024-11-09,2024,,,,,,2025-01-26
GCA_964270965.1,ilAriNici1.hap1.1,Aricia nicias,689501,2024-09-29,2024,,,,,,2025-01-26
GCA_020796225.1,ASM2079622v1,Arion vulgaris,1028688,2021-11-08,2021,,,,,,2025-01-26
GCA_040285775.1,ASM4028577v1,Arma chinensis,763200,2024-06-25,2024,,,,,,2025-01-26
GCA_037127475.1,ASM3712747v1,Arma custos,291269,2024-03-14,2024,,,,,,2025-01-26
GCF_024139115.2,GZ_Asu_2,Armigeres subalbatus,124917,2023-12-29,2023,,,,,,2025-01-26
GCA_046718785.1,ASM4671878v1,Arrhopalites brevicornis,2876200,2025-01-17,2025,,,,,,2025-01-26
GCA_042242115.1,fArrGeo1.hap1,Arripis georgiana,3352246,2024-09-25,2024,,,,,,2025-01-26
GCF_032884065.1,ASM3288406v1,Artemia franciscana,6661,2023-10-23,2023,,,,,,2025-01-26
GCA_027921565.1,ASM2792156v1,Artemia sinica,112780,2023-01-20,2023,,,,,,2025-01-26
GCA_964204695.1,ihArtPasu2.1,Arthaldeus pascuellus,1655869,2024-07-27,2024,,,,,,2025-01-26
GCA_038363225.1,mArtInt1.hap2,Artibeus intermedius,51014,2024-04-22,2024,,,,,,2025-01-26
GCA_038363175.2,mArtLit1.hap2,Artibeus lituratus,27634,2024-05-17,2024,,,,,,2025-01-26
GCF_011762505.1,mArvNil1.pat.X,Arvicanthis niloticus,61156,2020-03-27,2020,,,,,,2025-01-26
GCF_903992535.2,mArvAmp1.2,Arvicola amphibius,1047088,2021-05-15,2021,,,,,,2025-01-26
GCA_042257475.1,ASM4225747v1,Asaccus caudivolvulus,886391,2024-09-27,2024,,,,,,2025-01-26
GCA_040206685.1,aAscTru1.hap1,Ascaphus truei,8439,2024-06-17,2024,,,,,,2025-01-26
GCA_013433145.1,ASM1343314v1,Ascaris suum,6253,2020-07-23,2020,,,,,,2025-01-26
GCA_947561715.1,kaAscMent1.1,Ascidia mentula,38561,2022-12-11,2022,,,,,,2025-01-26
GCA_963924565.1,kaAscAspe10.1,Ascidiella aspersa,201961,2024-01-29,2024,,,,,,2025-01-26
GCA_043727835.1,ASM4372783v1,Aselliscus stoliczkanus,188568,2024-10-24,2024,,,,,,2025-01-26
GCA_964212115.1,qmAseAqua29.1,Asellus aquaticus,92525,2024-08-03,2024,,,,,,2025-01-26
GCA_963576565.1,icAspAene1.1,Aspidapion aeneum,877730,2023-11-03,2023,,,,,,2025-01-26
GCA_964188165.1,ilAspTrin1.1,Aspilapteryx tringipennella,1594445,2024-06-21,2024,,,,,,2025-01-26
GCA_023376895.1,ASM2337689v1,Aspiorhynchus laticeps,748366,2022-05-17,2022,,,,,,2025-01-26
GCF_900246225.1,fAstCal1.2,Astatotilapia calliptera,8154,2018-05-30,2018,,,,,,2025-01-26
GCA_032118995.1,ASM3211899v1,Asterias amurensis,7602,2023-09-27,2023,,,,,,2025-01-26
GCA_964213155.1,eaAstPhyl4.1,Asterina phylactica,195879,2024-08-07,2024,,,,,,2025-01-26
GCA_949699075.1,ilAstSphi1.1,Asteroscopus sphinx,988069,2023-03-24,2023,,,,,,2025-01-26
GCA_963971285.1,eaAstIrre1.1,Astropecten irregularis,55651,2024-03-04,2024,,,,,,2025-01-26
GCA_964277075.1,eoAstMedi1.1,Astrospartus mediterraneus,691888,2024-10-18,2024,,,,,,2025-01-26
GCF_023375975.1,AstMex3_surface,Astyanax mexicanus,7994,2022-05-19,2022,,,,,,2025-01-26
GCA_905333075.3,ilAteCent1.3,Atethmia centrago,988071,2022-02-02,2022,,,,,,2025-01-26
GCA_963978495.1,iyAthCirc1.1,Athalia circularis,362093,2024-03-10,2024,,,,,,2025-01-26
GCA_963932425.1,iyAthCord1.1,Athalia cordata,1170485,2024-02-07,2024,,,,,,2025-01-26
GCF_917208135.1,iyAthRosa1.1,Athalia rosae,37344,2021-10-13,2021,,,,,,2025-01-26
GCA_958298945.2,idAthIbis2.2,Atherix ibis,2025112,2024-06-06,2024,,,,,,2025-01-26
GCA_033675125.1,ASM3367512v1,Athetis lepigone,1223490,2023-11-15,2023,,,,,,2025-01-26
GCA_947532105.1,ilAthMouf1.1,Athrips mouffetella,1101086,2022-12-07,2022,,,,,,2025-01-26
GCA_947579605.1,iiAthCine2.1,Athripsodes cinereus,446526,2022-12-18,2022,,,,,,2025-01-26
GCA_043380575.1,ASPAv1,Atractosteus spatula,7917,2024-10-21,2024,,,,,,2025-01-26
GCA_046579625.1,ASM4657962v1,Atrijuglans aristata,2695169,2025-01-10,2025,,,,,,2025-01-26
GCA_045489415.1,ASM4548941v1,Atrina pectinata,49198,2024-11-29,2024,,,,,,2025-01-26
GCA_030370435.1,ASM3037043v1,Auanema freiburgensis,1963013,2023-06-28,2023,,,,,,2025-01-26
GCA_964057225.1,nxAuaRhod1.1,Auanema rhodensis,473160,2024-05-19,2024,,,,,,2025-01-26
GCA_964263715.1,nxAuaSpee2.1,Auanema sp. APS25,2878356,2024-09-15,2024,,,,,,2025-01-26
GCA_964263695.1,nxAuaSpej2.1,Auanema sp. JU1809,2878366,2024-09-15,2024,,,,,,2025-01-26
GCA_964416725.1,nxAuaSpei2.1,Auanema sp. JU3283,2878367,2024-12-05,2024,,,,,,2025-01-26
GCA_964264295.1,nxAuaSpen2.1,Auanema sp. JU3284,2878362,2024-09-15,2024,,,,,,2025-01-26
GCA_028453695.1,APUR_v2.2.0,Augochlora pura,115077,2023-02-07,2023,,,,,,2025-01-26
GCA_028455555.1,AAUR_v2.2.0,Augochlorella aurata,586896,2023-02-07,2023,,,,,,2025-01-26
GCA_039566865.1,ASM3956686v1,Aurelia coerulea,1962980,2024-05-09,2024,,,,,,2025-01-26
GCA_964020215.1,jsAurSpeb1.1,Aurelia sp. 3 sensu Dawson et al. (2005),237398,2024-03-30,2024,,,,,,2025-01-26
GCA_964019985.1,jsAurSpec1.1,Aurelia sp. 4 Dawson et al 2005,2790877,2024-03-30,2024,,,,,,2025-01-26
GCA_964264225.1,ilAutBrac1.hap1.1,Autographa bractea,987891,2024-09-15,2024,,,,,,2025-01-26
GCA_905146925.1,ilAutGamm1.1,Autographa gamma,254363,2021-01-28,2021,,,,,,2025-01-26
GCA_905475315.1,ilAutPulc1.1,Autographa pulchrina,987893,2021-04-15,2021,,,,,,2025-01-26
GCA_963931865.1,odAxiDami1.1,Axinella damicornis,72671,2024-02-06,2024,,,,,,2025-01-26
GCA_964261215.2,odAxiPoly1.1,Axinella polypoides,12959,2024-11-13,2024,,,,,,2025-01-26
GCA_026413565.1,ASM2641356v1,Aythya baeri,1177618,2022-11-27,2022,,,,,,2025-01-26
GCA_042478095.1,ASM4247809v1,Aythya ferina,219593,2024-10-03,2024,,,,,,2025-01-26
GCF_009819795.1,bAytFul2.pri,Aythya fuligula,219594,2019-12-31,2019,,,,,,2025-01-26
GCA_029042245.1,ASM2904224v1,Aythya marila,189534,2023-03-15,2023,,,,,,2025-01-26
GCA_964235425.1,idAzeNebu1.hap1.1,Azelia nebulosa,1643962,2024-08-31,2024,,,,,,2025-01-26
GCA_963576725.1,xbAzoCham1.1,Azorinus chamasolen,2922058,2023-11-03,2023,,,,,,2025-01-26
GCA_041734735.1,ASM4173473v1,Babylonia areolata,304850,2024-09-04,2024,,,,,,2025-01-26
GCA_028533215.1,Babyrousa_celebensis_HiC,Babyrousa celebensis,1303000,2023-02-09,2023,,,,,,2025-01-26
GCA_951217065.1,idBacElon1.1,Baccha elongata,226178,2023-06-07,2023,,,,,,2025-01-26
GCF_032445375.1,Brsri_v3,Bacillus rossius redtenbacheri,93214,2023-10-11,2023,,,,,,2025-01-26
GCA_024516035.1,ASM2451603v1,Bactericera cockerelli,290155,2022-08-05,2022,,,,,,2025-01-26
GCA_027475135.1,ASM2747513v1,Bactrocera correcta,47773,2023-01-03,2023,,,,,,2025-01-26
GCF_023373825.1,ASM2337382v1,Bactrocera dorsalis,27457,2022-05-16,2022,,,,,,2025-01-26
GCF_024586455.1,APGP_CSIRO_Bneo_wtdbg2-racon-allhic-juicebox.fasta_v2,Bactrocera neohumeralis,98809,2022-08-09,2022,,,,,,2025-01-26
GCF_042242935.1,idBacOlea1,Bactrocera oleae,104688,2024-09-25,2024,,,,,,2025-01-26
GCF_016617805.1,CSIRO_BtryS06_freeze2,Bactrocera tryoni,59916,2021-01-19,2021,,,,,,2025-01-26
GCA_046562955.1,ASM4656295v1,Bactrocera tsuneonis,104691,2025-01-08,2025,,,,,,2025-01-26
GCF_949987535.1,mBalAcu1.1,Balaenoptera acutorostrata,9767,2023-05-01,2023,,,,,,2025-01-26
GCF_009873245.2,mBalMus1.pri.v3,Balaenoptera musculus,9771,2020-10-02,2020,,,,,,2025-01-26
GCF_028023285.1,mBalRic1.hap2,Balaenoptera ricei,2746895,2023-01-30,2023,,,,,,2025-01-26
GCA_959613365.1,ihBalDimi2.1,Balanococcus diminutus,249498,2023-07-23,2023,,,,,,2025-01-26
GCA_011004875.1,bBalReg1.pri,Balearica regulorum gibbericeps,100784,2020-03-05,2020,,,,,,2025-01-26
GCA_037178815.1,Ortbar1,Barbatula barbatula,135647,2024-03-18,2024,,,,,,2025-01-26
GCA_936440315.1,fBarBab1.1,Barbus barbus,40830,2022-05-03,2022,,,,,,2025-01-26
GCA_963991005.1,icBarPell3.1,Barypeithes pellucidus,397350,2024-03-16,2024,,,,,,2025-01-26
GCA_040869075.1,ASM4086907v1,Baryscapus dioryctriae,2980436,2024-07-26,2024,,,,,,2025-01-26
GCA_963680875.1,xbBatBroo1.1,Bathymodiolus brooksi,206348,2023-12-07,2023,,,,,,2025-01-26
GCA_963383655.1,xbBatSept2.1,Bathymodiolus septemdierum,220392,2023-08-26,2023,,,,,,2025-01-26
GCA_964656335.1,ilBatPrae3.1,Batrachedra praeangusta,347710,2025-01-02,2025,,,,,,2025-01-26
GCA_019155185.1,ASM1915518v1,Beaufortia kweichowensis,241442,2021-07-07,2021,,,,,,2025-01-26
GCA_963576735.1,ilBedSomn2.1,Bedellia somnulentella,753282,2023-11-03,2023,,,,,,2025-01-26
GCA_950370525.1,idBelBaye1.1,Bellardia bayeri,2881606,2023-05-02,2023,,,,,,2025-01-26
GCA_916048285.2,idBelPand1.2,Bellardia pandia,2795671,2022-02-09,2022,,,,,,2025-01-26
GCF_010883055.1,B_treatae_v1,Belonocnema kinseyi,2817044,2020-02-21,2020,,,,,,2025-01-26
GCA_910589475.2,ilBemIchn1.2,Bembecia ichneumoniformis,301037,2022-10-14,2022,,,,,,2025-01-26
GCA_918797505.1,PGI_BMITA_v3,Bemisia tabaci,7038,2022-07-12,2022,,,,,,2025-01-26
GCA_039105355.1,ASM3910535v1,Benthosema pterotum,1069390,2024-05-09,2024,,,,,,2025-01-26
GCA_034508935.3,UCSD_Bste_1.2,Berghia stephanieae,1287507,2023-12-26,2023,,,,,,2025-01-26
GCA_949128065.1,idBerChal2.1,Beris chalybata,2719050,2023-03-11,2023,,,,,,2025-01-26
GCA_951812415.1,idBerMorr1.1,Beris morrisii,931494,2023-07-14,2023,,,,,,2025-01-26
GCF_900634795.4,fBetSpl5.4,Betta splendens,158456,2023-03-10,2023,,,,,,2025-01-26
