assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCA_042919405.1,ASM4291940v1,Ficus benjamina,182105,2024-10-15,2024,,,,,,2025-01-27
GCA_044231515.1,CAS_Fmul_var_ang_1.0,Fallopia multiflora var. angulata,76035,2024-11-04,2024,,,,,,2025-01-27
GCA_964016875.1,dcFalConv1.1,Fallopia convolvulus,76029,2024-03-22,2024,,,,,,2025-01-27
GCA_037975025.1,CUHK_Eaga_2.1,Excoecaria agallocha,241838,2024-04-08,2024,,,,,,2025-01-27
GCA_041074935.1,PCGL_EJ_1.0,Eutrema japonicum,75806,2024-08-06,2024,,,,,,2025-01-27
GCA_035048495.1,Epl_v1.0,Euptelea pleiosperma,106141,2024-01-04,2024,,,,,,2025-01-27
GCA_039660915.1,ASM3966091v1,Euphorbia tirucalli,142860,2024-05-20,2024,,,,,,2025-01-27
GCA_014182405.2,ASM1418240v2,Eucalyptus sideroxylon,1541731,2024-03-20,2024,,,,,,2025-01-27
GCA_041753945.1,ASM4175394v1,Fallopia multiflora,76025,2024-09-05,2024,,,,,,2025-01-27
GCA_036321285.2,ASM3632128v2,Dracaena cambodiana,580341,2024-10-30,2024,,,,,,2025-01-27
GCA_964234985.1,ddDraVern1.hap1.1,Draba verna,161951,2024-08-31,2024,,,,,,2025-01-27
GCA_027563935.2,ASM2756393v2,Costus lasius,328769,2024-04-18,2024,,,,,,2025-01-27
GCA_036287885.1,ASM3628788v1,Corylus americana,78632,2024-01-30,2024,,,,,,2025-01-27
GCA_963922005.1,drCorSuec2.1,Cornus suecica,164435,2024-02-09,2024,,,,,,2025-01-27
GCA_964187925.1,ddCorAlbu.pri,Corema album,199168,2024-06-21,2024,,,,,,2025-01-27
GCA_040256905.1,C.teeta_hap2v1.0,Coptis teeta,261448,2024-06-20,2024,,,,,,2025-01-27
GCA_964199945.1,daConArve2.hap1.1,Convolvulus arvensis,4123,2024-07-19,2024,,,,,,2025-01-27
GCA_036320875.1,ASM3632087v1,Cotoneaster glaucophyllus,1125981,2024-01-31,2024,,,,,,2025-01-27
GCA_040869085.1,ASM4086908v1,Codonopsis pilosula,86864,2024-07-26,2024,,,,,,2025-01-27
GCA_040143745.1,ASM4014374v1,Cnidium monnieri,94007,2024-06-13,2024,,,,,,2025-01-27
GCA_037962975.1,Cter_1,Clitoria ternatea,43366,2024-04-04,2024,,,,,,2025-01-27
GCA_964340565.1,cbCraFili2.1,Cratoneuron filicinum,99398,2024-11-18,2024,,,,,,2025-01-27
GCA_037953625.1,Cpal_1,Crotalaria pallida,3830,2024-04-04,2024,,,,,,2025-01-27
GCA_040583385.1,ASM4058338v1,Crucihimalaya himalaica,59289,2024-07-19,2024,,,,,,2025-01-27
GCA_964212565.1,lpDigSang1.hap1.1,Digitaria sanguinalis,121769,2024-08-04,2024,,,,,,2025-01-27
GCA_041430275.1,ASM4143027v1,Digitaria radicosa,158096,2024-08-23,2024,,,,,,2025-01-27
GCA_036346575.1,KIB_Dsin_1,Dendrocalamus sinicus,338490,2024-02-02,2024,,,,,,2025-01-27
GCA_040670175.1,ASM4067017v1,Dendrobium thyrsiflorum,117978,2024-07-19,2024,,,,,,2025-01-27
GCA_037074485.1,ASM3707448v1,Delonix regia,72433,2024-03-13,2024,,,,,,2025-01-27
GCA_040669955.1,ASM4066995v1,Dasiphora fruticosa,32239,2024-07-19,2024,,,,,,2025-01-27
GCA_042692165.1,ASM4269216v1,Dalbergia candenatensis,1353443,2024-10-08,2024,,,,,,2025-01-27
GCA_042767885.1,ASM4276788v1,Cyperus iria,388567,2024-10-10,2024,,,,,,2025-01-27
GCA_964274905.2,laCymNodo2.2,Cymodocea nodosa,55448,2024-12-05,2024,,,,,,2025-01-27
GCA_037177725.1,Cte V1.0,Cyamopsis tetragonoloba,3832,2024-03-18,2024,,,,,,2025-01-27
GCA_044906145.1,ITB_CL_G26_1,Curcuma longa,136217,2024-11-19,2024,,,,,,2025-01-27
GCA_036172225.1,ASM3617222v1,Cryptocoryne crispatula var. balansae,267619,2024-01-26,2024,,,,,,2025-01-27
GCA_040802115.1,Cwa_canu_v1,Crucihimalaya wallichii,78192,2024-07-22,2024,,,,,,2025-01-27
GCA_964339005.1,lpCarCary1.hap1.1,Carex caryophyllea,502401,2024-11-09,2024,,,,,,2025-01-27
GCA_964417155.1,lpCarAcui1.hap1.1,Carex acutiformis,140783,2024-12-05,2024,,,,,,2025-01-27
GCA_036346255.1,KIB_Aluo_1,Ampelocalamus luodianensis,1569450,2024-02-02,2024,,,,,,2025-01-27
GCA_037576485.1,ASM3757648v1,Ammopiptanthus mongolicus,126911,2024-03-27,2024,,,,,,2025-01-27
GCA_964276545.1,Aemutica_hap2_with_organelles,Amblyopyrum muticum var. muticum,3118280,2024-10-18,2024,,,,,,2025-01-27
GCA_964340505.1,Alaeq_EIv0.2,Alopecurus aequalis,114194,2024-11-17,2024,,,,,,2025-01-27
GCA_963693085.1,laAliPlan1.1,Alisma plantago-aquatica,15000,2024-01-08,2024,,,,,,2025-01-27
GCA_037074505.1,ASM3707450v1,Albizia julibrissin,3813,2024-03-13,2024,,,,,,2025-01-27
GCA_964267185.2,ddAndSaus6.1,Androsace saussurei,2890055,2024-11-09,2024,,,,,,2025-01-27
GCA_042767725.1,ASM4276772v1,Ageratina adenophora,176616,2024-10-10,2024,,,,,,2025-01-27
GCA_044584955.1,ASM4458495v1,Aegilops comosa,4485,2024-11-07,2024,,,,,,2025-01-27
GCA_964200825.1,dmAdoAnnu1.hap1.1,Adonis annua,212759,2024-07-27,2024,,,,,,2025-01-27
GCA_042477565.1,ME02_01.v2.1,Actinidia melanandra,165713,2024-10-03,2024,,,,,,2025-01-27
GCA_964197805.1,drAcaOval1.hap1.1,Acaena ovalifolia,281872,2024-07-08,2024,,,,,,2025-01-27
GCA_037074495.1,ASM3707449v1,Acacia confusa,3809,2024-03-13,2024,,,,,,2025-01-27
GCA_041870085.1,ASM4187008v1,Anthurium amnicola,1678845,2024-09-10,2024,,,,,,2025-01-27
GCA_964271285.1,ddAraHall_1.3,Arabidopsis halleri,81970,2024-09-29,2024,,,,,,2025-01-27
GCA_964291825.1,dmAquVulg1.hap2.1,Aquilegia vulgaris,3451,2024-10-28,2024,,,,,,2025-01-27
GCA_039654915.1,ASM3965491v1,Aquilaria yunnanensis,452568,2024-05-17,2024,,,,,,2025-01-27
GCA_039877755.1,ASM3987775v1,Apocynum pictum,377126,2024-05-29,2024,,,,,,2025-01-27
GCA_041409635.1,Atohap1,Antiaris toxicaria,241857,2024-08-23,2024,,,,,,2025-01-27
GCA_964058765.1,lpCarAren1.1,Carex arenaria,234466,2024-06-05,2024,,,,,,2025-01-27
GCA_036872525.1,ASM3687252v1,Brachypodium stacei,1071399,2024-02-26,2024,,,,,,2025-01-27
GCA_036872515.1,ASM3687251v1,Brachypodium hybridum,1071398,2024-02-26,2024,,,,,,2025-01-27
GCA_045838715.1,ASM4583871v1,Bougainvillea glabra,3541,2024-12-09,2024,,,,,,2025-01-27
GCA_963971425.1,cbBryCale10.1,Bryoerythrophyllum caledonicum,1988022,2024-03-06,2024,,,,,,2025-01-27
GCA_037678475.1,CAF_haisanleng_1.0,Bolboschoenoplectus mariqueter,3122982,2024-03-27,2024,,,,,,2025-01-27
GCA_044505025.1,NAAS_Bs_1.0,Bienertia sinuspersici,338654,2024-11-06,2024,,,,,,2025-01-27
GCA_037074585.1,ASM3707458v1,Biancaea sappan,483143,2024-03-13,2024,,,,,,2025-01-27
GCA_044231435.1,ASM4423143v1,Bergenia purpurascens,482967,2024-11-05,2024,,,,,,2025-01-27
GCA_045269345.1,ASM4526934v1,Begonia fimbristipula,1406263,2024-11-25,2024,,,,,,2025-01-27
GCA_040954875.1,ASM4095487v1,Beckmannia syzigachne,368345,2024-08-01,2024,,,,,,2025-01-27
GCA_036346245.1,KIB_Bamp_2,Bonia amplexicaulis,338503,2024-02-02,2024,,,,,,2025-01-27
GCA_041315385.1,Bathycoccus_UST710,Bathycoccus sp. UST710,3126173,2024-08-16,2024,,,,,,2025-01-27
GCA_037043015.1,EGI_Barg_1.0,Bryum argenteum,37413,2024-03-07,2024,,,,,,2025-01-27
GCA_964212585.1,ddCarHirs1.hap1.1,Cardamine hirsuta,50463,2024-08-04,2024,,,,,,2025-01-27
GCA_963922655.1,genome_assembly,Cardamine chenopodiifolia,3101730,2024-01-28,2024,,,,,,2025-01-27
GCA_037832335.1,SYSU_Capect,Carallia pectinifolia,98586,2024-04-01,2024,,,,,,2025-01-27
GCA_001974645.2,ASM197464v2,Capsella bursa-pastoris,3719,2024-01-11,2024,,,,,,2025-01-27
GCA_037954105.1,Cgla_1,Canavalia gladiata,3824,2024-04-04,2024,,,,,,2025-01-27
GCA_947561395.3,drBuxSemp1.3,Buxus sempervirens,4002,2024-07-29,2024,,,,,,2025-01-27
GCA_036172215.1,CUHK_Cgra_2.1,Camellia granthamiana,182298,2024-01-26,2024,,,,,,2025-01-27
GCA_039905865.1,ASM3990586v1,Camellia crapnelliana,542719,2024-05-29,2024,,,,,,2025-01-27
GCA_964235135.1,daCalSold1.hap1.1,Calystegia soldanella,136204,2024-08-31,2024,,,,,,2025-01-27
GCA_037113605.1,CS_V1,Calophaca sinica,1641257,2024-03-13,2024,,,,,,2025-01-27
GCA_964145725.1,ddCalVulg4.hap1.1,Calluna vulgaris,13385,2024-06-06,2024,,,,,,2025-01-27
GCA_964056655.1,ddAraHirs1.hap1.1,Arabis hirsuta,78191,2024-05-17,2024,,,,,,2025-01-27
GCA_039519185.1,ASM3951918v1,Astragalus membranaceus,649199,2024-05-07,2024,,,,,,2025-01-27
GCA_964188115.1,drAstAlpi1.hap2.1,Astragalus alpinus,20403,2024-06-21,2024,,,,,,2025-01-27
GCA_964198605.1,ucAstSpeb1.1,Asterochloris sp. CNOR2,3094913,2024-07-13,2024,,,,,,2025-01-27
GCA_963969365.1,ucAstSpea1.1,Asterochloris sp. CNOR1,3094912,2024-02-26,2024,,,,,,2025-01-27
GCA_964235045.1,dcAreSerp1.hap1.1,Arenaria serpyllifolia,254029,2024-08-31,2024,,,,,,2025-01-27
GCA_043165305.1,ASM4316530v1,Flemingia macrophylla,520843,2024-10-16,2024,,,,,,2025-01-27
GCA_004368105.4,ASM436810v4,Eucalyptus melliodora,183838,2024-01-10,2024,,,,,,2025-01-27
GCA_038789215.1,ASM3878921v1,Flueggea virosa,283121,2024-04-30,2024,,,,,,2025-01-27
GCA_042140055.1,ASM4214005v1,Malus ioensis,106557,2024-09-23,2024,,,,,,2025-01-27
GCA_036324465.1,ASM3632446v1,Malus hybrid cultivar,604297,2024-02-01,2024,,,,,,2025-01-27
GCA_043789945.1,ASM4378994v1,Malus niedzwetzkyana,106560,2024-10-25,2024,,,,,,2025-01-27
GCA_035220635.1,Mfusca_Hap1_v1.0,Malus fusca,106553,2024-01-12,2024,,,,,,2025-01-27
GCA_041937395.1,ASM4193739v1,Malus coronaria,106550,2024-09-16,2024,,,,,,2025-01-27
GCA_037074715.1,ASM3707471v1,Magnolia kwangsiensis,86722,2024-03-13,2024,,,,,,2025-01-27
GCA_037833965.1,MpTak2_v7.1,Marchantia polymorpha subsp. ruderalis,1480154,2024-03-27,2024,,,,,,2025-01-27
GCA_045269455.1,ASM4526945v1,Morus mongolica,229049,2024-11-25,2024,,,,,,2025-01-27
GCA_041684035.1,ASM4168403v1,Monosolenium tenerum,179056,2024-09-03,2024,,,,,,2025-01-27
GCA_964106765.1,dcMoeTrin1.hap1.1,Moehringia trinervia,169227,2024-06-06,2024,,,,,,2025-01-27
GCA_040113135.1,ASM4011313v1,Mimulus sookensis,1256261,2024-06-12,2024,,,,,,2025-01-27
GCA_037074515.1,ASM3707451v1,Mimosa bimucronata,587864,2024-03-13,2024,,,,,,2025-01-27
GCA_041146485.1,ASM4114648v1,Mentha x piperita,34256,2024-08-09,2024,,,,,,2025-01-27
GCA_036346265.1,KIB_Mbac_1,Melocanna baccifera,104005,2024-02-02,2024,,,,,,2025-01-27
GCA_964276665.1,daMatDisc1.hap1.1,Matricaria discoidea,883867,2024-10-28,2024,,,,,,2025-01-27
GCA_963140225.1,Chamomilla_haplotype_phased_assembly_v1,Matricaria chamomilla var. recutita,127986,2024-10-09,2024,,,,,,2025-01-27
GCA_964234995.1,daMatCham1.hap1.1,Matricaria chamomilla,98504,2024-08-31,2024,,,,,,2025-01-27
GCA_040764675.1,CNAP_Mcomp_1.0,Marmoritis complanata,672822,2024-07-18,2024,,,,,,2025-01-27
GCA_041501505.1,MenthaSuaveolens85_v8,Mentha suaveolens,38860,2024-08-26,2024,,,,,,2025-01-27
GCA_041430385.1,ASM4143038v1,Lycium ruthenicum,112879,2024-08-23,2024,,,,,,2025-01-27
GCA_964274315.1,lpLuzPall1.1,Luzula pallescens,630110,2024-11-08,2024,,,,,,2025-01-27
GCA_039519135.1,ASM3951913v1,Kokia kauaiensis,47620,2024-05-07,2024,,,,,,2025-01-27
GCA_002814295.2,ASM281429v2,Kokia drynarioides,47617,2024-05-07,2024,,,,,,2025-01-27
GCA_039519145.1,ASM3951914v1,Kokia cookei,1962115,2024-05-07,2024,,,,,,2025-01-27
GCA_037693485.1,ASM3769348v1,Kitagawia praeruptora,312531,2024-03-29,2024,,,,,,2025-01-27
GCA_041380815.1,Jhindsii_Rawlins_hap1,Juglans hindsii,91216,2024-08-21,2024,,,,,,2025-01-27
GCA_964248395.1,drLabAnag1.hap1.1,Laburnum anagyroides,49828,2024-08-31,2024,,,,,,2025-01-27
GCA_041381405.1,XTBG_Jcur_1.0,Jatropha curcas,180498,2024-08-21,2024,,,,,,2025-01-27
GCA_964059625.1,daJasMont1.hap1.1,Jasione montana,239452,2024-06-06,2024,,,,,,2025-01-27
GCA_964204905.1,lsIriFoet1.hap1.1,Iris foetidissima,585813,2024-07-27,2024,,,,,,2025-01-27
GCA_964106755.1,ddHypPulc1.hap1.1,Hypericum pulchrum,626748,2024-06-06,2024,,,,,,2025-01-27
GCA_041753855.1,CNU_Zsg_1.0,Zoysia sinica,1043351,2024-09-05,2024,,,,,,2025-01-27
GCA_964106675.1,ddHypHirs1.hap1.1,Hypericum hirsutum,673928,2024-06-06,2024,,,,,,2025-01-27
GCA_963995505.1,ddHypAndr1.1,Hypericum androsaemum,140968,2024-03-17,2024,,,,,,2025-01-27
GCA_964235365.1,cbHyoArmo16.1,Hyocomium armoricum,324239,2024-08-31,2024,,,,,,2025-01-27
GCA_041283435.1,ASM4128343v1,Lactuca sativa var. crispa,466611,2024-08-14,2024,,,,,,2025-01-27
GCA_037672795.1,ASM3767279v1,Lagerstroemia speciosa,122810,2024-03-27,2024,,,,,,2025-01-27
GCA_963921325.1,daLogMini1.1,Logfia minima,702255,2024-01-08,2024,,,,,,2025-01-27
GCA_040182985.1,ASM4018298v1,Lithocarpus litseifolius,425828,2024-06-14,2024,,,,,,2025-01-27
GCA_041721615.1,ASM4172161v1,Liquidambar styraciflua,4400,2024-09-03,2024,,,,,,2025-01-27
GCA_039720395.1,ZJU_Lfor_1.0,Liquidambar formosana,63359,2024-05-24,2024,,,,,,2025-01-27
GCA_964030455.1,Ltrigynum_genome,Linum trigynum,586398,2024-05-04,2024,,,,,,2025-01-27
GCA_037074615.1,ASM3707461v1,Leucaena leucocephala,3866,2024-03-13,2024,,,,,,2025-01-27
GCA_036972225.1,JIC_Lsat_2.0,Lathyrus sativus,3860,2024-03-06,2024,,,,,,2025-01-27
GCA_964345755.1,drLatLini1.hap1.1,Lathyrus linifolius,313096,2024-12-02,2024,,,,,,2025-01-27
GCA_963966055.1,drLatApha1.1,Lathyrus aphaca,3854,2024-02-11,2024,,,,,,2025-01-27
GCA_037501445.1,LcamUF-T48.hap1,Lantana camara,126435,2024-03-25,2024,,,,,,2025-01-27
GCA_964059565.1,daLamAmpl1.hap1.1,Lamium amplexicaule,53160,2024-06-06,2024,,,,,,2025-01-27
GCA_964275165.1,MABUR_v1,Musa acuminata subsp. burmannicoides,213592,2024-10-11,2024,,,,,,2025-01-27
GCA_964270275.1,MABAN_v1,Musa banksii,213591,2024-09-28,2024,,,,,,2025-01-27
GCA_964035585.2,cbPolForo1.2,Polytrichum formosum,41836,2024-11-22,2024,,,,,,2025-01-27
GCA_950295325.2,cbPolComm4.2,Polytrichum commune,3213,2024-10-09,2024,,,,,,2025-01-27
GCA_964234905.1,lpPolViri1.hap1.1,Polypogon viridis,345913,2024-08-31,2024,,,,,,2025-01-27
GCA_963924305.1,dcPolMari1.1,Polygonum maritimum,512629,2024-01-22,2024,,,,,,2025-01-27
GCA_040143895.1,PSU_Psup_1,Poa supina,289064,2024-06-13,2024,,,,,,2025-01-27
GCA_040144145.1,PSU_Pinf_1,Poa infirma,165094,2024-06-13,2024,,,,,,2025-01-27
GCA_964215705.1,lpPoaChai1.hap1.1,Poa chaixii,269367,2024-08-27,2024,,,,,,2025-01-27
GCA_036559025.1,ASM3655902v1,Platycarya strobilacea,91224,2024-02-22,2024,,,,,,2025-01-27
GCA_005239225.2,ASM523922v2,Populus alba,43335,2024-12-17,2024,,,,,,2025-01-27
GCA_039513925.1,PZIJ_v1.0,Platanthera zijinensis,2320716,2024-05-09,2024,,,,,,2025-01-27
GCA_039583875.1,PGUA_v1.0,Platanthera guangdongensis,2320717,2024-05-16,2024,,,,,,2025-01-27
GCA_964237465.1,cbPlaDent2.1,Plagiothecium denticulatum,90295,2024-08-31,2024,,,,,,2025-01-27
GCA_042608515.1,DNA952V2,Plagiochasma appendiculatum,157224,2024-10-10,2024,,,,,,2025-01-27
GCA_036559045.1,ASM3655904v1,Platycarya longipes,212655,2024-02-22,2024,,,,,,2025-01-27
GCA_964106015.1,ddPopTrem1.hap1.1,Populus tremula,113636,2024-06-06,2024,,,,,,2025-01-27
GCA_044906095.1,ASM4490609v1,Populus yunnanensis,242124,2024-11-19,2024,,,,,,2025-01-27
GCA_044905855.1,ASM4490585v1,Prunella vulgaris,39358,2024-11-19,2024,,,,,,2025-01-27
GCA_037043215.1,ASM3704321v1,Pueraria montana var. thomsonii,174648,2024-03-07,2024,,,,,,2025-01-27
GCA_037954015.1,Ptet_1,Psophocarpus tetragonolobus,3891,2024-04-04,2024,,,,,,2025-01-27
GCA_963969395.1,cbPsePuru1.1,Pseudoscleropodium purum,80891,2024-02-27,2024,,,,,,2025-01-27
GCA_046000245.1,CerSpe_IZO01_v1.0_hap2,Prunus speciosa,378228,2024-10-01,2024,,,,,,2025-01-27
GCA_041222475.1,ASM4122247v1,Prunus pseudocerasus,151439,2024-08-13,2024,,,,,,2025-01-27
GCA_964059315.1,drPruPadu1.1,Prunus padus,97307,2024-06-05,2024,,,,,,2025-01-27
GCA_964271035.1,uoPhaMult.1,Prunus brigantina,151428,2024-09-29,2024,,,,,,2025-01-27
GCA_036630335.1,Phyfe_v1,Physaria fendleri,63442,2024-02-16,2024,,,,,,2025-01-27
GCA_964106935.1,drHydVulg1.hap1.1,Hydrocotyle vulgaris,82091,2024-06-06,2024,,,,,,2025-01-27
GCA_044048585.1,ASM4404858v1,Phyllostachys violascens,1903417,2024-10-30,2024,,,,,,2025-01-27
GCA_029884595.2,ASM2988459v2,Ormosia semicastrata,499992,2024-07-30,2024,,,,,,2025-01-27
GCA_040955945.1,ASM4095594v1,Ormosia purpureiflora,2866711,2024-08-01,2024,,,,,,2025-01-27
GCA_029884605.2,ASM2988460v2,Ormosia emarginata,53908,2024-07-30,2024,,,,,,2025-01-27
GCA_040285675.1,Osph-v2.3,Ophrys sphegodes subsp. sphegodes,443042,2024-06-25,2024,,,,,,2025-01-27
GCA_964263845.1,daGnaSupi1.hap1.1,Omalotheca supina,261773,2024-09-15,2024,,,,,,2025-01-27
GCA_036346145.1,KIB_Olat_2,Olyra latifolia,38716,2024-02-02,2024,,,,,,2025-01-27
GCA_046254565.1,Perrie_v1.0,Ocimum basilicum,39350,2024-12-23,2024,,,,,,2025-01-27
GCA_046127275.1,NCae_cira_2.3,Noccaea caerulescens,107243,2024-12-18,2024,,,,,,2025-01-27
GCA_046055785.1,UNMSM_Npal_1.0,Neltuma pallida,204979,2024-12-17,2024,,,,,,2025-01-27
GCA_044231635.1,ASM4423163v1,Myriophyllum ussuriense,208875,2024-11-04,2024,,,,,,2025-01-27
GCA_964291835.1,drMyrAlte1.1,Myriophyllum alterniflorum,434553,2024-10-28,2024,,,,,,2025-01-27
GCA_963930655.1,dhMyrGale1.1,Myrica gale,29739,2024-01-31,2024,,,,,,2025-01-27
GCA_040583455.1,ASM4058345v1,Musella lasiocarpa,101617,2024-07-11,2024,,,,,,2025-01-27
GCA_964270295.1,MTEXT_v1,Musa textilis,228183,2024-09-28,2024,,,,,,2025-01-27
GCA_964270995.1,MACMADH1_v1,Musa hybrid cultivar,491892,2024-09-29,2024,,,,,,2025-01-27
GCA_963969595.1,cbNecPumi1.1,Neckera pumila,860203,2024-02-27,2024,,,,,,2025-01-27
GCA_037954025.1,Pcoc_1,Phaseolus coccineus,3886,2024-04-04,2024,,,,,,2025-01-27
GCA_963922045.1,dcPerMacu1.1,Persicaria maculosa,457184,2024-02-09,2024,,,,,,2025-01-27
GCA_964197855.1,daPenSemp1.hap1.1,Pentaglottis sempervirens,203760,2024-07-08,2024,,,,,,2025-01-27
GCA_046254845.1,UofSC_Psma_1,Penstemon smallii,265156,2024-12-23,2024,,,,,,2025-01-27
GCA_044231535.1,KU_Pkunth_1.0,Penstemon kunthii,265145,2024-11-04,2024,,,,,,2025-01-27
GCA_038501285.1,BYU_p_eatonii_888,Penstemon eatonii,388140,2024-04-29,2024,,,,,,2025-01-27
GCA_046056375.1,SYSU_Peyunn,Pellacalyx yunnanensis,98587,2024-12-17,2024,,,,,,2025-01-27
GCA_036689595.1,IICAR_Pnotatum_1.0,Paspalum notatum var. saurae,547442,2024-02-18,2024,,,,,,2025-01-27
GCA_035771175.1,ASM3577117v1,Paratinospora sagittata,648882,2024-01-24,2024,,,,,,2025-01-27
GCA_964035995.1,dcOxyDigy1.hap1.1,Oxyria digyna,284366,2024-05-10,2024,,,,,,2025-01-27
GCA_036346275.1,KIB_Ogla_1,Otatea glauca,464970,2024-02-02,2024,,,,,,2025-01-27
GCA_036346405.1,KIB_Pedu_3,Phyllostachys edulis,38705,2024-02-02,2024,,,,,,2025-01-27
GCA_036346395.1,KIB_Hcal_1,Hsuehochloa calcarea,3061239,2024-02-02,2024,,,,,,2025-01-27
GCA_037013495.1,ASM3701349v1,Hippophae tibetana,193519,2024-03-06,2024,,,,,,2025-01-27
GCA_046201785.1,ASM4620178v1,Hippophae salicifolia,48234,2024-12-18,2024,,,,,,2025-01-27
GCA_964234765.1,ddHibRich2.1,Hibiscus richardsonii,1793824,2024-08-31,2024,,,,,,2025-01-27
GCA_964187755.2,ysh_2023,Helwingia omeiensis,2021390,2024-06-21,2024,,,,,,2025-01-27
GCA_041222555.1,UWA_Hpros_1,Hakea prostrata,1136207,2024-08-13,2024,,,,,,2025-01-27
GCA_045678815.1,ASM4567881v1,Gypsophila vaccaria,39387,2024-12-04,2024,,,,,,2025-01-27
GCA_044115375.1,H_incana_v2.0_HiC,Hirschfeldia incana,71354,2024-10-30,2024,,,,,,2025-01-27
GCA_036346375.1,KIB_Gang_2,Guadua angustifolia,323898,2024-02-02,2024,,,,,,2025-01-27
GCA_037074535.1,ASM3707453v1,Gleditsia sinensis,66096,2024-03-13,2024,,,,,,2025-01-27
GCA_964205265.1,drGeuRiva1.hap1.1,Geum rivale,148897,2024-07-29,2024,,,,,,2025-01-27
GCA_964106835.1,daGalApar1.hap1.1,Galium aparine,29788,2024-06-06,2024,,,,,,2025-01-27
GCA_963675135.2,daGalTetr1.2,Galeopsis tetrahit,1000418,2024-11-22,2024,,,,,,2025-01-27
GCA_035078185.1,ASM3507818v1,Fraxinus americana,38872,2024-01-05,2024,,,,,,2025-01-27
GCA_964106965.1,drFraAlnu1.hap1.1,Frangula alnus,106677,2024-06-06,2024,,,,,,2025-01-27
GCA_964165485.1,drFraVesc1.hap1.1,Fragaria vesca,57918,2024-06-06,2024,,,,,,2025-01-27
GCA_964188215.1,drFraMosc1.hap1.1,Fragaria moschata,64940,2024-06-21,2024,,,,,,2025-01-27
GCA_043237855.1,ASM4323785v1,Forsythia ovata,205694,2024-10-16,2024,,,,,,2025-01-27
GCA_963930675.1,daGnaUlig1.1,Gnaphalium uliginosum,702247,2024-01-31,2024,,,,,,2025-01-27
GCA_036759665.1,G_gynandra_v3.0,Gynandropsis gynandra,190802,2024-02-22,2024,,,,,,2025-01-27
GCA_037447605.1,SAG698-1b_1.0,Zygnema circumcarinatum,35869,2024-03-22,2024,,,,,,2025-01-27
GCA_951341805.1,Hvulgare_HID380_BPGv2,Hordeum vulgare f. agriocrithon,191506,2024-02-07,2024,,,,,,2025-01-27
GCA_039654745.1,CUHK_Hcor_1,Houttuynia cordata,16752,2024-05-17,2024,,,,,,2025-01-27
GCA_964659665.1,daLamPurp1.hap1.1,Lamium purpureum,53164,2025-01-02,2025,,,,,,2025-01-27
GCA_964656795.1,Capsella_orientalis_nuclear_genome_v1.1,Capsella orientalis,945839,2025-01-02,2025,,,,,,2025-01-27
GCA_046718445.1,ASM4671844v1,Chenopodium ficifolium,887860,2025-01-15,2025,,,,,,2025-01-27
GCA_046718525.1,ASM4671852v1,Chenopodium opulifolium,1072226,2025-01-15,2025,,,,,,2025-01-27
GCA_046718705.1,ASM4671870v1,Chenopodium acuminatum,240043,2025-01-15,2025,,,,,,2025-01-27
GCA_046718595.1,ASM4671859v1,Chenopodium sosnowskyi,1856635,2025-01-15,2025,,,,,,2025-01-27
GCA_046269325.1,CDU_Epet,Elaeocarpus petiolatus,571378,2025-01-03,2025,,,,,,2025-01-27
GCA_046563335.1,ASM4656333v1,Solanum acaule,103871,2025-01-08,2025,,,,,,2025-01-27
GCA_965112305.1,ddImpParv1.hap1.1,Impatiens parviflora,191132,2025-01-23,2025,,,,,,2025-01-27
GCA_964656885.1,cbIsoPulc3.1,Isopterygiella pulchella,186693,2025-01-02,2025,,,,,,2025-01-27
GCA_964659625.1,lpCarDist1.hap1.1,Carex distans,241205,2025-01-02,2025,,,,,,2025-01-27
GCA_046718575.1,ASM4671857v1,Chenopodium vulvaria,1072232,2025-01-15,2025,,,,,,2025-01-27
GCA_046718605.1,ASM4671860v1,Chenopodium strictum,581245,2025-01-15,2025,,,,,,2025-01-27
GCA_965112215.1,lpCarHirt1.hap1.1,Carex hirta,15193,2025-01-23,2025,,,,,,2025-01-27
GCA_964605755.1,dcBliBonu1.hap1.1,Blitum bonus-henricus,122298,2025-01-02,2025,,,,,,2025-01-27
GCA_046630485.1,SCBG_Mne_1.0,Musa nagensium,574493,2025-01-14,2025,,,,,,2025-01-27
GCA_046630505.1,SCBG_Mch_1.0,Musa cheesmanii,1765309,2025-01-14,2025,,,,,,2025-01-27
GCA_046470815.1,ASM4647081v1,Citrus x aurantium,43166,2025-01-06,2025,,,,,,2025-01-27
GCA_046463865.1,ASM4646386v1,Citrus sp. TJH2,3388342,2025-01-03,2025,,,,,,2025-01-27
GCA_046718775.1,ASM4671877v1,Asclepias curassavica,52823,2025-01-17,2025,,,,,,2025-01-27
GCA_965112285.1,daMelMeli1.1,Melittis melissophyllum,457147,2025-01-23,2025,,,,,,2025-01-27
GCA_964656325.1,ddMatSinu1.hap1.1,Matthiola sinuata,500837,2025-01-02,2025,,,,,,2025-01-27
GCA_046630445.1,CSIRO_AGI_Rlap_v1,Rutidosis leptorrhynchoides,125765,2025-01-14,2025,,,,,,2025-01-27
GCA_964605395.1,daTusFarf1.hap1.1,Tussilago farfara,118778,2025-01-02,2025,,,,,,2025-01-27
